,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode
1887,울산광역시 중구 다운로 90-1,,7,A05,A0502,A05020100,2511195,39,20170215000051,,,129.2694455246,35.5618645265,6.0,20190725180844,972,1,052-247-8004,부산횟집,44406
1888,경상남도 거제시 일운면 구조라로 36,,36,A05,A0502,A05020300,2578143,39,20181214140207,,,128.6948051265,34.8054248240,6.0,20190118145947,20,1,055-681-1346,부산횟집,53329
1889,경상북도 영주시 부석면 부석사로 319,,35,A05,A0502,A05020100,133005,39,20030411000000,http://tong.visitkorea.or.kr/cms/resource/89/1896189_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1896189_image3_1.jpg,128.6819005152,36.9953544558,7.0,20190510140611,22379,14,054-633-3606,부석사종점식당,36001
1890,경기도 고양시 일산동구 장백로 8,(백석동),31,A05,A0502,A05020200,793172,39,20090903133225,http://tong.visitkorea.or.kr/cms/resource/63/1785763_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1785763_image3_1.jpg,126.7907305242,37.6399367956,6.0,20190425173703,17726,2,031-811-2329,부숑,10449
1891,강원도 춘천시 후석로344번길 8,,32,A05,A0502,A05020100,133001,39,20030908000000,http://tong.visitkorea.or.kr/cms/resource/22/689622_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/689622_image3_1.jpg,127.7496138718,37.8816456108,6.0,20190118163705,19675,13,033-254-0654,부안막국수,24300
1892,서울특별시 서초구 서초중앙로2길 42,,1,A05,A0502,A05020100,134771,39,20070824085730,http://tong.visitkorea.or.kr/cms/resource/82/1808682_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1808682_image3_1.jpg,127.0196807188,37.4839006953,6.0,20191219174404,17392,15,02-3482-3112,부일갈비,06725
1893,강원도 삼척시 새천년도로 596,,32,A05,A0502,A05020100,134371,39,20040102000000,http://tong.visitkorea.or.kr/cms/resource/84/1814084_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1814084_image3_1.jpg,129.1637765244,37.4671234094,6.0,20190226085443,28452,4,033-572-1277,부일막국수,25909
1894,경상남도 통영시 무전3길 11-16,(무전동),36,A05,A0502,A05020300,2573635,39,20181205102208,,,128.4240383269,34.8610109729,6.0,20190114173327,7,17,055-641-0064,부일복국,53035
1895,경상남도 거제시 장승포로 101,(장승포동),36,A05,A0502,A05020300,2577674,39,20181213134903,,,128.7295783406,34.8634661923,6.0,20190118141003,8,1,055-681-2789,부일횟집,53319
1896,경상남도 합천군 합천읍 옥산로 84,,36,A05,A0502,A05020100,1915513,39,20140423104836,,,128.1642867016,35.5678851862,6.0,20190123141320,2394,21,055-931-5885,부자돼지,50231
1897,부산광역시 사상구 사상로 214,,6,A05,A0502,A05020100,1855868,39,20131105133601,,,128.9839369933,35.1642344065,6.0,20190923113631,6347,9,051-311-9898,부전돼지국밥,46964
1898,경상북도 경산시 대학로 73-1,,35,A05,A0502,A05020400,134650,39,20040922000000,http://tong.visitkorea.or.kr/cms/resource/00/1969300_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1969300_image3_1.jpg,128.7307295289,35.8346264885,6.0,20191224181331,20140,1,053-814-5042,부천성,38654
1899,전라남도 목포시 미항로 143,"(상동, 번지글로리아빌딩1층)",38,A05,A0502,A05020100,2583236,39,20181226163102,,,126.4355810418,34.7972895980,,20190117102130,41,8,061-287-7705,부촌,58750
1900,강원도 평창군 봉평면 태기로 52,(봉평면),32,A05,A0502,A05020100,2428455,39,20160929111610,,,128.3194486690,37.5911039333,6.0,20180206133327,339,15,033-333-7237,부촌식당,25306
1901,대전광역시 대덕구 신탄진로804번길 31,(신탄진동),3,A05,A0502,A05020100,2581103,39,20181220160318,,,127.4316611556,36.4495662188,6.0,20191121153256,9,1,042-934-5656,부추해물칼국수,34310
1902,서울특별시 서초구 서초대로77길 62,(서초동),1,A05,A0502,A05020600,1927608,39,20140623173717,http://tong.visitkorea.or.kr/cms/resource/35/1927435_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/35/1927435_image2_1.JPG,127.0238909147,37.5027208075,6.0,20181112101757,10439,15,02-532-7700,부티크뷔페 바나나프라이,06611
1903,부산광역시 중구 광복로 19-2,,6,A05,A0502,A05020100,1963007,39,20141105100401,http://tong.visitkorea.or.kr/cms/resource/46/1960546_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/1960546_image3_1.jpg,129.0273238707,35.0995785561,6.0,20190128100137,3699,15,051-254-1558,부평족발,48979
1904,경상남도 하동군 하동읍 경서대로 98,,36,A05,A0502,A05020100,1362973,39,20110812155557,,,127.7471810979,35.0646428418,6.0,20190107160735,17260,18,055-884-3903,부흥재첩식당,52332
1905,강원도 동해시 일출로 93,,32,A05,A0502,A05020100,625555,39,20080918103847,http://tong.visitkorea.or.kr/cms/resource/65/590665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/590665_image3_1.jpg,129.1179335673,37.5521043868,6.0,20191010103212,16783,3,033-531-5209,부흥횟집,25717
1906,인천광역시 연수구 청량로79번길 16,,2,A05,A0502,A05020400,600371,39,20080731153251,http://tong.visitkorea.or.kr/cms/resource/39/1884839_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1884839_image3_1.jpg,126.6572378853,37.4148689312,6.0,20190710110652,17556,8,032-831-4400,북경,21944
1907,경기도 수원시 권선구 권선로 630,,31,A05,A0502,A05020100,133045,39,20030826000000,http://tong.visitkorea.or.kr/cms/resource/38/1901338_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1901338_image3_1.jpg,127.0201869449,37.2606543658,6.0,20190319100356,17031,13,031-236-5292,북경오리구이,16564
1908,경상남도 진주시 남강로 661,,36,A05,A0502,A05020400,133120,39,20031015000000,http://tong.visitkorea.or.kr/cms/resource/88/1901388_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1901388_image3_1.jpg,128.0839482456,35.1912512049,6.0,20191213111431,17494,13,055-741-2757,북경장,52691
1909,경상북도 경산시 자인면 자인로 206-4,,35,A05,A0502,A05020100,1828226,39,20130716103039,http://tong.visitkorea.or.kr/cms/resource/86/1969286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1969286_image3_1.jpg,128.8229885911,35.8164885840,6.0,20190930173808,3459,1,053-853-9630,북삼식당,38556
1910,서울특별시 종로구 평창36길 6,,1,A05,A0502,A05020100,582375,39,20080702143940,http://tong.visitkorea.or.kr/cms/resource/73/819173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/819173_image3_1.jpg,126.9777475973,37.6113490234,6.0,20191025144244,24932,23,02-394-2340~1,북악정(이상갈비),03004
1911,경기도 파주시 회동길 125-11,,31,A05,A0502,A05020900,2029064,39,20150915111803,http://tong.visitkorea.or.kr/cms/resource/71/1963671_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1963671_image3_1.jpg,126.6871492001,37.7075409678,6.0,20190813160456,5220,27,031-955-7620,북카페 눈,10881
1912,경상남도 통영시 통영해안로 207,,36,A05,A0502,A05020100,621446,39,20080909104834,,,128.4187837635,34.8406659322,6.0,20190611154303,18111,17,055-644-0495,분소식당,53055
1913,경상북도 영주시 번영로173번길 15,,35,A05,A0502,A05020100,1764047,39,20121210095348,,,128.6237328855,36.8265893660,6.0,20191030111007,12936,14,054-632-5255,분수대숯불갈비회관,36074
1914,서울특별시 은평구 응암로 172-1,,1,A05,A0502,A05020100,712590,39,20090327113620,http://tong.visitkorea.or.kr/cms/resource/31/1997031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1997031_image3_1.jpg,126.9168316147,37.5871812967,6.0,20190520152606,15336,22,02-307-5005,불맛감자국,03478
1915,강원도 평창군 평창읍 평창시장2길 15,,32,A05,A0502,A05020900,2512985,39,20171026140228,http://tong.visitkorea.or.kr/cms/resource/31/2512931_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2512931_image3_1.jpg,128.3949596781,37.3665951908,6.0,20190117130611,2615,15,033-333-0497,브레드메밀,25376
1916,울산광역시 남구 돋질로302번길 17,,7,A05,A0502,A05020900,1903316,39,20140306111322,,,129.3376956700,35.5424874336,6.0,20190916135951,7593,2,052-227-0251,브레드오크,44705
1917,경기도 파주시 하우안길 20,,31,A05,A0502,A05020700,768373,39,20090720161304,,,126.7660750317,37.7175273203,6.0,20190123150011,28902,27,070-7519-2182,블라인드레스토랑,10909
1918,경상남도 통영시 장좌로 1,(동호동),36,A05,A0502,A05020900,2573648,39,20181205103535,,,128.4297604940,34.8441324072,6.0,20190114173420,11,17,055-648-9909,블럭제빵소(동호점),53050
1919,경기도 파주시 탄현면 헤이리마을길 59-30,,31,A05,A0502,A05020900,402818,39,20080119221906,http://tong.visitkorea.or.kr/cms/resource/19/400819_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/400819_image3_1.jpg,126.6965793637,37.7892843836,4.0,20190213111109,23581,27,031-942-6320,블루메,10859
1920,대구광역시 동구 파계로 685,,4,A05,A0502,A05020200,635247,39,20081009174642,http://tong.visitkorea.or.kr/cms/resource/71/817571_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/817571_image3_1.jpg,128.6345335390,35.9940816508,6.0,20190531144227,34205,4,053-981-8088,블루문,41001
1921,전라남도 목포시 북항로 190,,38,A05,A0502,A05020100,2481627,39,20170220094706,http://tong.visitkorea.or.kr/cms/resource/10/2481610_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2481610_image2_1.jpg,126.3654648198,34.8053458755,6.0,20190731161718,2839,8,061-244-5591,비금횟집,58624
1922,서울특별시 서초구 남부순환로319길 14,,1,A05,A0502,A05020200,836020,39,20091027173251,http://tong.visitkorea.or.kr/cms/resource/08/1807908_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1807908_image3_1.jpg,127.0116704231,37.4808397958,6.0,20190214101414,20336,15,02-599-7020,비노인빌라,06711
1923,인천광역시 중구 신도시남로141번길 16,,2,A05,A0502,A05020400,403454,39,20080119215517,http://tong.visitkorea.or.kr/cms/resource/49/400449_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/400449_image3_1.jpg,126.4886510751,37.4942011901,6.0,20190723152358,20663,10,032-752-2021,비룡,22371
1924,경기도 남양주시 별내면 용암비루개길 219-88,,31,A05,A0502,A05020900,2456704,39,20161214145619,http://tong.visitkorea.or.kr/cms/resource/28/2457228_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2457228_image3_1.jpg,127.1252749876,37.7373009212,6.0,20190731164024,5694,9,031-841-7612,비루개,12076
1925,경상남도 창원시 의창구 평산로135번길 21,(서상동),36,A05,A0502,A05020200,2576273,39,20181210174100,,,128.6196773999,35.2556147127,6.0,20190117163332,15,16,055-282-8700,비비돈가스,51371
1926,부산광역시 해운대구 달맞이길 239-16,,6,A05,A0502,A05020900,2390133,39,20160627143135,http://tong.visitkorea.or.kr/cms/resource/21/2390121_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2390121_image2_1.jpg,129.1850750980,35.1624966512,6.0,20190801174149,4199,16,051-746-0705,비비비당,48115
1927,대전광역시 유성구 신성로84번길 41,,3,A05,A0502,A05020100,1923929,39,20140605094622,,,127.3510811187,36.3893661226,6.0,20190906153011,3318,4,042-861-0502,비빔가,34116
1928,서울특별시 용산구 회나무로 49,,1,A05,A0502,A05020200,834658,39,20091027165220,http://tong.visitkorea.or.kr/cms/resource/53/1805553_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1805553_image3_1.jpg,126.9920927540,37.5400658993,6.0,20190412160145,20068,21,02-792-7746,비스테까,04344
1929,경상북도 구미시 금오산상가길 39-2,,35,A05,A0502,A05020900,2626987,39,20191018112448,,,128.3162306287,36.1108625269,6.0,20191021093421,0,4,054-451-0280,비아보스코,39309
1930,충청북도 제천시 내토로 181,,33,A05,A0502,A05020100,134195,39,20030925000000,http://tong.visitkorea.or.kr/cms/resource/89/1850689_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1850689_image3_1.jpg,128.1785083185,37.1300600454,6.0,20190314160816,18718,7,043-644-2577,비원,27189
1931,대구광역시 수성구 청수로 73,,4,A05,A0502,A05020100,858642,39,20091103222802,http://tong.visitkorea.or.kr/cms/resource/13/1893813_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1893813_image3_1.jpg,128.6163616410,35.8409264392,6.0,20190220091327,25087,7,053-742-3355~6,비원,42155
1932,경기도 양평군 양평읍 양근강변길 58,,31,A05,A0502,A05020100,133215,39,20040827000000,http://tong.visitkorea.or.kr/cms/resource/50/1790950_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/1790950_image3_1.jpg,127.4891268087,37.4890086097,6.0,20191212171909,19553,19,031-771-2406,비원매운탕,12555
1933,경상남도 창원시 성산구 중앙대로 37,"(중앙동),경남오피스텔 306호",36,A05,A0502,A05020100,2576286,39,20181210174555,,,128.6752401937,35.2192892478,6.0,20190117163313,24,16,055-274-5900,비원식당,51523
1934,충청북도 단양군 단양읍 삼봉로 179,,33,A05,A0502,A05020100,914082,39,20100105163056,,,128.3623629908,36.9759062123,6.0,20190122090721,36736,2,043-421-6000,비원쏘가리,27012
1935,경상북도 영주시 원당로 94,,35,A05,A0502,A05020100,1764119,39,20121210101355,,,128.6249662822,36.8206428479,6.0,20190304105417,17365,14,054-635-0788,비원한정식,36102
1936,전라북도 정읍시 서부로 40-14,,37,A05,A0502,A05020100,1607620,39,20120419160920,,,126.8464587767,35.5710423081,6.0,20191031172858,17279,13,063-535-0144,비원한정식,56160
1937,경상남도 창원시 성산구 비음로55번길 36-7,(토월동),36,A05,A0502,A05020100,2576298,39,20181210175702,,,128.7041484920,35.2299413562,6.0,20190117163232,6,16,055-264-9997,비음산한우관,51451
1938,제주특별자치도 제주시 구좌읍 일주동로 3002,,39,A05,A0502,A05020100,1861333,39,20131121150035,http://tong.visitkorea.or.kr/cms/resource/56/1860756_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/1860756_image3_1.jpg,126.8420753877,33.5280378892,6.0,20190920161913,3736,4,064-784-7080,비지곶식당,63360
1939,서울특별시 성북구 동소문로 7-3,,1,A05,A0502,A05020500,2495467,39,20170103000005,http://tong.visitkorea.or.kr/cms/resource/68/2495168_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/68/2495168_image2_1.JPG,127.0067233635,37.5891437923,6.0,20190731105815,2075,17,02-742-8924,비타포,02833
1940,서울특별시 마포구 어울마당로5길 18,,1,A05,A0502,A05020900,134702,39,20041126000000,http://tong.visitkorea.or.kr/cms/resource/17/1808617_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1808617_image3_1.jpg,126.9196546499,37.5492913074,6.0,20190215152639,20594,13,02-3141-7212,비하인드(B-hind),04048
1941,서울특별시 마포구 양화로18길 12,,1,A05,A0502,A05020200,2498599,39,20170703133438,http://tong.visitkorea.or.kr/cms/resource/96/2498596_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2498596_image2_1.jpg,126.9246095511,37.5564738948,6.0,20190124091127,2765,13,02-3144-2668,빅보울,04050
1942,전라남도 고흥군 도화면 천마로 2736-29,,38,A05,A0502,A05020200,1342269,39,20110726145513,,,127.3531301266,34.4905254297,6.0,20191218170025,14608,2,061-832-0100,빅토리아레스토랑,59528
1943,전라북도 전주시 완산구 은행로 68-10,,37,A05,A0502,A05020900,1855402,39,20131101152936,http://tong.visitkorea.or.kr/cms/resource/36/1855236_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1855236_image3_1.jpg,127.1521364267,35.8139310715,6.0,20190227170440,3767,12,063-231-9793,빈스 인 가배몽,55044
1944,서울특별시 마포구 성미산로23길 16-5,,1,A05,A0502,A05020900,2614051,39,20190802110123,http://tong.visitkorea.or.kr/cms/resource/55/2614055_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2614055_image2_1.jpg,126.9214096138,37.5645784511,6.0,20190805092425,0,13,010-7200-0473,빈포데스크,03979
1945,서울특별시 은평구 통일로83길 6,,1,A05,A0502,A05020500,2495903,39,20170201000004,http://tong.visitkorea.or.kr/cms/resource/75/2495175_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/75/2495175_image2_1.JPG,126.9193970876,37.6211079527,6.0,20190730175142,2195,22,02-742-2512,빈하롱,03329
1946,전라북도 군산시 동령길 57,,37,A05,A0502,A05020400,854679,39,20091103204236,http://tong.visitkorea.or.kr/cms/resource/36/1870436_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1870436_image3_1.jpg,126.7139598570,35.9888119263,6.0,20190403134003,22022,2,063-445-2429,빈해원,54026
1947,광주광역시 서구 상무민주로123번길 25-17,(쌍촌동),5,A05,A0502,A05020200,1963504,39,20141106100820,http://tong.visitkorea.or.kr/cms/resource/66/1963466_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1963466_image2_1.jpg,126.8566154574,35.1608639310,6.0,20181031133934,6080,5,070-8830-1355,빌리지 브런치 카페,61940
1948,경기도 가평군 청평면 경춘로 1529,,31,A05,A0502,A05020100,1210279,39,20110221152017,,,127.4637205045,37.7858097918,6.0,20191206163731,13684,1,031-582-7631,빗고개청국장,12449
1949,경기도 시흥시 동서로811번길 13,,31,A05,A0502,A05020900,2636166,39,20191115154220,http://tong.visitkorea.or.kr/cms/resource/58/2636258_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2636258_image2_1.jpg,126.8377250441,37.3853727719,6.0,20191118101146,0,14,031-413-3001,빛담,14983
1950,서울특별시 중구 명동10길 25,,1,A05,A0502,A05020200,843784,39,20091028212009,http://tong.visitkorea.or.kr/cms/resource/38/1717738_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1717738_image3_1.jpg,126.9855260437,37.5627492572,6.0,20190409143118,15049,24,02-777-7966,빠네 파스타,04537
1951,전라북도 김제시 백산면 하정2길 146-25,,37,A05,A0502,A05020500,1603618,39,20120416162547,,,126.8959363069,35.8415457271,6.0,20190207105906,15383,3,063-546-0020,빠뽕,54324
1952,울산광역시 울주군 범서읍 점촌6길 13,,7,A05,A0502,A05020100,2572026,39,20181130163946,,,129.2421810464,35.5686910237,,20190121175120,2,5,052-248-6488,뼈대감감자탕,44925
1953,서울특별시 종로구 새문안로9길 19-1,,1,A05,A0502,A05020200,836044,39,20091027173336,http://tong.visitkorea.or.kr/cms/resource/40/1901040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/1901040_image3_1.jpg,126.9756378181,37.5711258838,4.0,20190808104636,19413,23,02-722-4675,뽐모도로,03183
1954,경기도 화성시 향남읍 은행나무로 591,,31,A05,A0502,A05020100,613766,39,20080825110250,http://tong.visitkorea.or.kr/cms/resource/99/1858099_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/1858099_image3_1.jpg,126.9320102808,37.1084093019,6.0,20190617133450,25951,31,031-353-6220,뽕나무골,18608
1955,경상남도 창원시 마산합포구 가포로 704,,36,A05,A0502,A05020400,2496514,39,20170620131742,,,128.5742733813,35.1395102558,6.0,20190730145840,2114,16,055-221-0707,뽕네프반점,51777
1956,경기도 가평군 상면 수목원로 363,,31,A05,A0502,A05020100,1219888,39,20110228112352,,,127.3560647240,37.7487704575,6.0,20190121110227,18123,1,031-584-9593,뿌리가든,12448
1957,서울특별시 종로구 종로 327,,1,A05,A0502,A05020500,232205,39,20070918000000,http://tong.visitkorea.or.kr/cms/resource/16/1360016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1360016_image3_1.jpg,127.0139676127,37.5727402733,6.0,20190812112804,16242,23,02-744-2199,뿌자,03104
1958,경기도 포천시 소흘읍 광릉수목원로 1077,,31,A05,A0502,A05020200,135522,39,20070306000000,http://tong.visitkorea.or.kr/cms/resource/16/1789616_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1789616_image3_1.jpg,127.1263181904,37.7771407465,6.0,20191226144600,22672,29,031-543-5557,삐노꼴레,11187
1959,경기도 파주시 탑삭골길 260,,31,A05,A0502,A05020200,2545315,39,20180502162944,http://tong.visitkorea.or.kr/cms/resource/39/2545439_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2545439_image2_1.jpg,126.7949386312,37.7326399636,6.0,20191016134137,1406,27,031-957–6863,삐아또 고메,10911
1960,경기도 양평군 서종면 길곡2길 53,,31,A05,A0502,A05020300,1897570,39,20140220161132,http://tong.visitkorea.or.kr/cms/resource/55/1897155_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1897155_image3_1.jpg,127.3576127752,37.6192827579,6.0,20190916160031,9475,19,031-774-3670,사각하늘,12502
1961,전라남도 목포시 평화로107번길 9,,38,A05,A0502,A05020100,404086,39,20080119223023,http://tong.visitkorea.or.kr/cms/resource/37/401337_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/401337_image3_1.jpg,126.4353143649,34.7986922143,6.0,20190719133908,16554,8,061-284-0213,사계절복집,58747
1962,전라남도 고흥군 도양읍 녹동쌍충길 10,,38,A05,A0502,A05020100,1348898,39,20110803100319,,,127.1348344172,34.5280703250,6.0,20191224173738,15956,2,061-844-6179,사계절산장어숯불구이,59557
1963,전라북도 군산시 거석길 29,(신창동),37,A05,A0502,A05020100,2568757,39,20181122095354,,,126.7114157244,35.9855594764,,20190118145246,3,2,063-445-1107,사골뚝배기,54025
1964,서울특별시 강서구 마곡중앙6로 45,,1,A05,A0502,A05020100,2532443,39,20180118091447,http://tong.visitkorea.or.kr/cms/resource/29/2532429_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/29/2532429_image2_1.JPG,126.8326955935,37.5606189935,6.0,20190125100638,2060,4,02-3661-0055,사대부국시,07802
1965,강원도 속초시 영랑해안1길 8,,32,A05,A0502,A05020100,631755,39,20081006095531,http://tong.visitkorea.or.kr/cms/resource/21/1814521_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1814521_image3_1.jpg,128.5968266946,38.2142063952,6.0,20191004105106,21408,5,033-633-0915,사돈집,24811
1966,서울특별시 종로구 인사동8길 9,,1,A05,A0502,A05020100,834951,39,20091027170020,,,126.9857368145,37.5740896096,6.0,20190412153323,17108,23,02-725-1211,사동면옥,03148
1967,경상북도 울진군 울진읍 울진중앙로 115-12,,35,A05,A0502,,2401710,39,20160817154332,http://tong.visitkorea.or.kr/cms/resource/25/2393725_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2393725_image3_1.jpg,129.4005921589,36.9920214643,,20160817154332,1163,18,054-783-9585,사동횟집,36323
1968,충청남도 부여군 부여읍 의열로 33,,34,A05,A0502,A05020100,1797827,39,20130227171424,,,126.9161563566,36.2795710562,6.0,20190304101409,14101,6,041-836-6800,사또국밥,33149
1969,경기도 안산시 단원구 대부황금로 1479,,31,A05,A0502,A05020100,2371884,39,20160304095029,http://tong.visitkorea.or.kr/cms/resource/26/2371926_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/26/2371926_image2_1.JPG,126.5736157018,37.2867878841,6.0,20190805155607,4565,15,032-881-4424,사또횟집,15638
1970,전라남도 진도군 진도읍 쌍정2길 22,,38,A05,A0502,A05020100,135236,39,20060315000000,http://tong.visitkorea.or.kr/cms/resource/74/1023774_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1023774_image3_1.jpg,126.2655702233,34.4817945211,6.0,20190109165159,26852,21,061-544-4117,사랑방,58923
1971,전라북도 남원시 양림길 46,,37,A05,A0502,A05020100,1604427,39,20120417093411,,,127.3899593987,35.4016652874,6.0,20191104131957,3406,4,063-632-1880,사랑방,55795
1972,경기도 양평군 강상면 강남로 1310,,31,A05,A0502,A05020100,133234,39,20030417000000,http://tong.visitkorea.or.kr/cms/resource/66/1790966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1790966_image3_1.jpg,127.4911164228,37.4575650680,6.0,20191212165041,21773,19,031-771-9966,사랑방,12572
1973,경기도 남양주시 진접읍 광릉수목원로 187-1,,31,A05,A0502,A05020100,608010,39,20080812111446,http://tong.visitkorea.or.kr/cms/resource/07/611207_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/611207_image3_1.jpg,127.1880384141,37.7474314366,6.0,20190617150306,16108,9,031-527-7241,사랑방,12001
1974,경기도 평택시 경기대로 1405,,31,A05,A0502,A05020100,1964960,39,20141114135515,http://tong.visitkorea.or.kr/cms/resource/82/1942982_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1942982_image3_1.jpg,127.0640438184,37.0705243592,6.0,20190131161135,3148,28,031-611-0080,사랑방화로구이,17773
1975,경상북도 포항시 북구 흥해읍 해안로 1804,,35,A05,A0502,A05020200,134117,39,20040103000000,http://tong.visitkorea.or.kr/cms/resource/51/1902351_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1902351_image3_1.jpg,129.3985391917,36.1640962273,6.0,20190315090912,46662,23,054-262-7777,사랑의유람선,37530
1976,강원도 철원군 갈말읍 명성로 202-12,,32,A05,A0502,A05020100,2424158,39,20160926142944,,,127.3081462495,38.1495450735,6.0,20160926142944,243,12,033-452-7715,사랑채,24034
1977,울산광역시 중구 내약길 62,,7,A05,A0502,A05020100,2511199,39,20170215000055,,,129.3254844357,35.5846046898,6.0,20190725180143,850,1,052-297-8777,사랑채,44545
1978,울산광역시 동구 번덕로 10,(일산동),7,A05,A0502,A05020100,2572284,39,20181203140944,,,129.4272446293,35.4995856091,,20190122111225,6,3,052-232-0046,사랑채,44067
1979,서울특별시 종로구 인사동16길 6,,1,A05,A0502,A05020100,1887241,39,20140120093830,,,126.9842369248,37.5750144752,6.0,20190227135206,3677,23,02-737-1155,사랑채,03146
1980,대전광역시 중구 중교로 62,(대흥동),3,A05,A0502,A05020100,2581107,39,20181220161205,,,127.4265427518,36.3261413627,6.0,20191121153016,7,5,042-256-6506,사리원면옥,34920
1981,대전광역시 서구 둔산로31번길 77,(둔산동),3,A05,A0502,A05020100,2581115,39,20181220162342,,,127.3772574796,36.3552399368,6.0,20190118173453,17,3,042-487-4208,사리원면옥(둔산동),35229
1982,부산광역시 부산진구 서면문화로 19,,6,A05,A0502,A05020100,841730,39,20091028202004,http://tong.visitkorea.or.kr/cms/resource/71/1866471_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1866471_image3_1.jpg,129.0566863597,35.1589974450,6.0,20190322132057,20444,7,051-819-6677,사미헌,47257
1983,충청남도 공주시 반포면 동학사1로 266-4,,34,A05,A0502,A05020100,133943,39,20040223000000,http://tong.visitkorea.or.kr/cms/resource/69/1876669_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1876669_image3_1.jpg,127.2381587018,36.3595092090,6.0,20190318100639,20280,1,042-825-4301,사비성 (동학산장호텔 한식당),32626
1984,충청남도 부여군 부여읍 궁남로 38,,34,A05,A0502,A05020100,2379161,39,20160420100228,http://tong.visitkorea.or.kr/cms/resource/39/2379139_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2379139_image2_1.jpg,126.9130345890,36.2729911999,6.0,20190212131944,3470,6,041-832-0282,사비향,33167
1985,경상남도 창원시 성산구 외동반림로130번길 43,(중앙동),36,A05,A0502,A05020300,2576349,39,20181211101510,,,128.6764065229,35.2280077341,6.0,20190117164505,12,16,055-264-6674,사시미도,51513
1986,전라남도 여수시 교동남1길 5-11,,38,A05,A0502,A05020100,1369555,39,20110823170913,,,127.7342683332,34.7397846259,6.0,20190305135017,28168,13,061-666-1445,사시사철,59735
