,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode
659,충청북도 청주시 서원구 남이면 문곡구절골길 235,(남이면),33,A03,A0302,A03020700,131979,28,20070627000000,http://tong.visitkorea.or.kr/cms/resource/44/1960744_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/44/1960744_image2_1.JPG,127.3929785983,36.5478875956,6.0,20180806112627,18456,10,043-277-5000,실크리버 컨트리클럽,28184
660,충청남도 아산시 음봉면 신휴길 138,(음봉면),34,A03,A0303,A03030500,131530,28,20030103000000,http://tong.visitkorea.or.kr/cms/resource/18/1875818_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/1875818_image3_1.jpg,127.0700593213,36.8917617609,6.0,20180525155000,25875,9,041-546-8907,쌍용낚시터(신휴저수지),31408
661,충청북도 음성군 삼성면 범말길 49,(삼성면),33,A03,A0302,A03020700,231991,28,20070913000000,http://tong.visitkorea.or.kr/cms/resource/42/1847542_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/1847542_image3_1.jpg,127.4651196680,37.0358577820,6.0,20180308095142,17512,6,043-881-5307,썬밸리컨트리클럽,27645
662,경기도 가평군 조종면 운악청계로 809,(하면),31,A03,A0302,A03020700,577443,28,20080619112620,http://tong.visitkorea.or.kr/cms/resource/24/1956124_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1956124_image3_1.jpg,127.3510391446,37.8797634514,6.0,20180810134219,17944,1,,썬힐 골프클럽,12432
663,강원도 영월군 영월읍 동강로 241,(영월읍),32,A03,A0303,A03030800,131971,28,20070604000000,http://tong.visitkorea.or.kr/cms/resource/03/1947703_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1947703_image3_1.jpg,128.5063767855,37.2017912920,6.0,20180511161853,19326,8,033-372-1412,썸머쿨래프팅,26223
664,부산광역시 사상구 가야대로 229-6,(주례동),6,A03,A0303,A03030400,561881,28,20080520141414,http://tong.visitkorea.or.kr/cms/resource/94/1901694_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1901694_image3_1.jpg,128.9979028176,35.1505556404,6.0,20180511131419,21966,9,051-326-8400,씨프랜드,47001
665,경기도 가평군 설악면 유명로 961-34,(설악면),31,A03,A0302,A03020700,1481497,28,20111207143707,,,127.4832429567,37.6214875790,6.0,20180806140522,22934,1,,아난티클럽 서울,12472
666,경상남도 합천군 가야면 가조가야로 1916-10,(가야면),36,A03,A0302,A03020700,989722,28,20100330185137,,,128.0866010743,35.7007076567,6.0,20191001172156,23548,21,,아델스코트 컨트리클럽,50207
667,경기도 포천시 신북면 포천로 2499,(신북면),31,A03,A0302,A03020700,131668,28,20030324000000,http://tong.visitkorea.or.kr/cms/resource/28/1956128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1956128_image3_1.jpg,127.1652758506,37.9652389748,6.0,20180807135133,17321,29,031-530-9100,아도니스 컨트리클럽,11136
668,강원도 강릉시 공항길127번길 35-7,(남항진동),32,A03,A0305,A03050100,1009525,28,20100427163758,,,128.9514974383,37.7667124608,6.0,20180517164855,31059,1,033-641-9002,아라나비(스카이 어촌체험),25617
669,전북 전주시 완산구,(완산구),37,A03,A0302,A03022700,1012835,28,20100430154941,http://tong.visitkorea.or.kr/cms/resource/01/920401_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/920401_image3_1.jpg,127.1531695894,35.8169418581,6.0,20180319100845,29149,12,063-278-1101,아름다운 순례길,
670,충청남도 아산시 도고면 아산만로 199-7,(도고면),34,A03,A0305,A03050100,1936362,28,20140723144341,http://tong.visitkorea.or.kr/cms/resource/51/1954951_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1954951_image3_1.jpg,126.8673034128,36.7609482580,6.0,20180723161713,5894,9,,아산레일바이크,31550
671,충청남도 아산시 신정로 685,(방축동),34,A03,A0303,A03030700,131700,28,20020711000000,http://tong.visitkorea.or.kr/cms/resource/80/1876080_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1876080_image3_1.jpg,126.9849034281,36.7788510415,6.0,20180611112448,47772,9,041-537-3913,아산시 실내수영장,31563
672,경기도 용인시 처인구 양지면 양대로 290,(양지면),31,A03,A0302,A03020700,577433,28,20080619102751,,,127.2926513037,37.2546905029,6.0,20180309103401,20107,23,031-334-8800,아시아나 컨트리클럽,17155
673,부산광역시 기장군 일광면 차양길 26,(일광면),6,A03,A0302,A03020700,576732,28,20080618105806,http://tong.visitkorea.or.kr/cms/resource/78/2444978_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2444978_image2_1.jpg,129.2401890826,35.2871809318,6.0,20180813160627,19881,3,,아시아드 컨트리클럽,46041
674,경기도 포천시 영북면 산정리,,31,A03,A0305,A03050100,131947,28,20070425000000,http://tong.visitkorea.or.kr/cms/resource/34/1956134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1956134_image3_1.jpg,127.3255695615,38.0585393573,6.0,20181218165624,19509,29,,아시아레포츠,11103
675,강원도 횡성군 둔내면 고원로 387,(둔내면),32,A03,A0302,A03022600,514515,28,20080317163057,http://tong.visitkorea.or.kr/cms/resource/22/447022_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/447022_image2_1.jpg,128.2383781841,37.4988713988,6.0,20181220163204,14036,18,,아이러브스키,25263
676,경상북도 영주시 회헌로 433-1,(아지동),35,A03,A0302,A03020200,131213,28,20021031000000,http://tong.visitkorea.or.kr/cms/resource/68/1981568_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1981568_image3_1.jpg,128.6013893623,36.8632458560,6.0,20180103113209,21532,14,054-637-2128,아지청소년야영장,36054
677,경기도 포천시 관인면 찬우물길 201-47,(관인면),31,A03,A0302,A03020200,131441,28,20040227000000,http://tong.visitkorea.or.kr/cms/resource/39/1956139_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/1956139_image3_1.jpg,127.2745045297,38.1617041443,6.0,20180115093444,20042,29,031-533-0573,아침햇살수련원,11101
678,경상북도 안동시 도산면 도산서원길 154,(도산면),35,A03,A0302,A03022700,1212474,28,20110221175943,http://tong.visitkorea.or.kr/cms/resource/90/1928290_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1928290_image3_1.jpg,128.8424607710,36.7270298993,6.0,20181218152955,27998,11,,안동 퇴계 오솔길 (녀던길),36604
679,경상북도 안동시 포도1길 30,(태화동),35,A03,A0303,A03030200,2019423,28,20150720143313,http://tong.visitkorea.or.kr/cms/resource/46/2019346_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2019346_image2_1.jpg,128.7070218098,36.5705091029,6.0,20180611151339,2842,11,010-6237-7734,안동물길카누투어,36645
680,경상북도 안동시 호반로,(성곡동),35,A03,A0303,A03030500,131063,28,20030527000000,http://tong.visitkorea.or.kr/cms/resource/38/2038038_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2038038_image3_1.jpg,128.7719600867,36.5843448602,6.0,20180703163619,20858,11,054-856-3013,안동호,36710
681,경기도 안산시 상록구 목장길 36-21,(팔곡일동),31,A03,A0302,A03021100,1750058,28,20121109153850,,,126.8815980773,37.3127597497,6.0,20181005113342,14408,15,,안산해피승마클럽,15519
682,경기도 안성시 금광면 삼흥로 660,(금광면),31,A03,A0302,A03020700,131895,28,20070126000000,http://tong.visitkorea.or.kr/cms/resource/13/1940013_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1940013_image3_1.jpg,127.3854161821,37.0203331327,6.0,20180806142403,20480,16,,안성베네스트 골프클럽,17534
683,경기도 안성시 보개면 남사당로 198-3,(보개면),31,A03,A0302,A03021400,2048905,28,20151211135803,http://tong.visitkorea.or.kr/cms/resource/70/2048870_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/70/2048870_image2_1.JPG,127.3114447748,37.0312444314,6.0,20190121111051,3476,16,,안성시사계절썰매장,17508
684,경기도 안성시 죽산면 걸미로 487,(죽산면),31,A03,A0302,A03020700,131564,28,20041228000000,,,127.4131576121,37.0385843062,6.0,20180817155055,14835,16,,안성컨트리클럽,17522
685,경기도 안성시 공도읍 대신두길 28,(공도읍),31,A03,A0302,A03021100,808942,28,20090923170822,,,127.1918982754,36.9939438136,6.0,20190930134936,45853,16,,안성팜랜드 승마센터 (구. 안성목장 승마센터),17558
686,경기도 안양시 동안구 평촌대로 389,(비산동),31,A03,A0302,A03021300,131978,28,20070622000000,http://tong.visitkorea.or.kr/cms/resource/51/1852951_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1852951_image3_1.jpg,126.9491782381,37.4051891236,6.0,20181112150346,22260,17,,안양시시설관리공단 빙상장,13918
687,경기도 안양시 동안구 평촌대로 389,(비산동),31,A03,A0302,A03020300,2365617,28,20160201162813,http://tong.visitkorea.or.kr/cms/resource/26/2353426_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2353426_image3_1.jpg,126.9482588835,37.4049696882,6.0,20180220144543,3358,17,031-389-5228,안양실내체육관,13918
688,경기도 안양시 동안구 평촌대로 389,(비산동),31,A03,A0302,A03020300,1859317,28,20131114170232,http://tong.visitkorea.or.kr/cms/resource/00/1852800_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1852800_image3_1.jpg,126.9491782381,37.4051891236,6.0,20180221092935,5359,17,031-389-5220,안양종합운동장,13918
689,경기도 안양시 동안구 평촌대로 389,(비산동),31,A03,A0303,A03030700,131343,28,20020715000000,http://tong.visitkorea.or.kr/cms/resource/07/1852807_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1852807_image3_1.jpg,126.9491782381,37.4051891236,6.0,20180509162935,42269,17,031-389-5234~5,안양종합운동장(실내.외수영장),13918
690,서울특별시 구로구 경인로53길 127,(구로동),1,A03,A0303,A03030700,2591870,28,20190313153651,http://tong.visitkorea.or.kr/cms/resource/66/2591866_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/66/2591866_image2_1.bmp,126.8748932683,37.5064871485,6.0,20190313153651,37,7,,안양천 물놀이장,08214
691,경기도 군포시 군포로 364,(부곡동),31,A03,A0302,A03020700,131263,28,20040218000000,http://tong.visitkorea.or.kr/cms/resource/89/1941189_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1941189_image3_1.jpg,126.9385813677,37.3278062415,6.0,20180809095735,20820,7,,안양컨트리클럽,15877
692,충청남도 태안군 근흥면 안흥1길,(근흥면),34,A03,A0303,A03030600,131117,28,20030527000000,,,126.1520008267,36.6789925938,6.0,20180418162107,23342,14,041-670-2770,안흥과 만리포,32131
693,전라북도 무주군 설천면 만선로 72,(설천면),37,A03,A0302,A03022600,507864,28,20080310144018,http://tong.visitkorea.or.kr/cms/resource/58/447658_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/447658_image3_1.jpg,127.7553025983,35.9068116808,6.0,20181221150421,14351,5,,알토스키샵,55555
694,전라북도 무주군 설천면 만선로 6,(설천면),37,A03,A0302,A03022600,509342,28,20080311140344,http://tong.visitkorea.or.kr/cms/resource/68/692268_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/692268_image3_1.jpg,127.7589243873,35.9109751611,6.0,20181221141500,14030,5,,알파인스키보드 대여점,55555
695,강원도 평창군 대관령면 솔봉로 325,(대관령면),32,A03,A0302,A03021000,131384,28,20030328000000,http://tong.visitkorea.or.kr/cms/resource/53/1846753_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1846753_image3_1.jpg,128.6915128866,37.6646525475,6.0,20180206110950,21997,15,033-333-8828,알펜시아 카지노,25351
696,강원도 평창군 대관령면 솔봉로 325,(대관령면),32,A03,A0302,A03021200,898016,28,20091215103052,http://tong.visitkorea.or.kr/cms/resource/99/1985699_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/1985699_image3_1.jpg,128.6915128866,37.6646525475,6.0,20190118103422,35461,15,,알펜시아리조트 스키장,25351
697,강원도 춘천시 사북면 화악지암길 322-65,(사북면),32,A03,A0302,A03021400,131840,28,20060215000000,http://tong.visitkorea.or.kr/cms/resource/72/182272_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/182272_image3_1.jpg,127.5987415770,37.9728988431,6.0,20190121103652,27584,13,,알프스벨리 사계절썰매장,24200
698,강원도 평창군 대관령면 올림픽로 18,(대관령면),32,A03,A0302,A03022600,506262,28,20080306144112,http://tong.visitkorea.or.kr/cms/resource/53/447853_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/447853_image3_1.jpg,128.7000561769,37.6772345910,6.0,20181220151522,13500,15,,알프스스키,25347
699,경기도 용인시 처인구 양지면 남평로 145,(양지면),31,A03,A0302,A03022600,523411,28,20080320141007,http://tong.visitkorea.or.kr/cms/resource/57/692657_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/692657_image3_1.jpg,127.2978849173,37.2279714654,6.0,20181221133725,14984,23,,알프스스키월드,17162
700,제주특별자치도 서귀포시 표선면 서성일로 73,(표선면),39,A03,A0302,A03021100,131589,28,20020812000000,http://tong.visitkorea.or.kr/cms/resource/82/1618182_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1618182_image3_1.jpg,126.8027373300,33.3984154699,6.0,20181220135551,19053,3,,알프스승마장 포니,63624
701,전라북도 무주군 설천면 만선로 38,(설천면),37,A03,A0302,A03022600,509298,28,20080311132219,http://tong.visitkorea.or.kr/cms/resource/40/449640_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/449640_image3_1.jpg,127.7557358141,35.9097613536,6.0,20181221141658,14284,5,,알프스펜션스키샵,55555
702,대구광역시 남구 용두2길 43 (고산골 공영주차장),(봉덕동),4,A03,A0302,A03022700,2366115,28,20160203131254,http://tong.visitkorea.or.kr/cms/resource/12/2366112_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/12/2366112_image2_1.JPG,128.6034408589,35.8300524321,6.0,20180314150817,6849,1,053-803-7467,앞산자락길,42503
703,강원도 양구군 양구읍 학안로 142,(양구읍),32,A03,A0302,A03022200,1073074,28,20100811174954,http://tong.visitkorea.or.kr/cms/resource/51/2566551_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2566551_image3_1.jpg,127.9839423585,38.0727333271,6.0,20181129095855,19338,6,033-480-2675,양구 사명산 MTB여행길,24518
704,강원도 양구군 양구읍 박수근로 366-33,(양구읍),32,A03,A0302,A03020200,131393,28,20020723000000,http://tong.visitkorea.or.kr/cms/resource/64/1846764_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1846764_image3_1.jpg,127.9814637917,38.1062154905,6.0,20180111102234,24822,6,033-480-2361,양구청소년수련관,24519
705,충청북도 단양군 단양읍 양방산길 350,(단양읍),33,A03,A0304,A03040300,2388350,28,20160615133912,http://tong.visitkorea.or.kr/cms/resource/10/2014010_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2014010_image3_1.jpg,128.3818725774,36.9682935635,,20180716153318,1712,2,043-422-1146,양방산활공장,27024
706,부산광역시 부산진구 동평로405번길 85,(양정동),6,A03,A0302,A03020200,131143,28,20030331000000,http://tong.visitkorea.or.kr/cms/resource/79/1901679_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/1901679_image3_1.jpg,129.0717401041,35.1773067834,6.0,20180122133729,26286,7,051-868-0750,양정청소년수련관,47209
707,경기도 남양주시 화도읍 북한강로 1525-52,(화도읍),31,A03,A0302,A03020700,131565,28,20030522000000,,,127.3479909402,37.6361945065,6.0,20180309150624,18760,9,031-592-6060~4,양주컨트리클럽,12193
708,경기도 용인시 처인구 양지면 남평로 112,(양지면),31,A03,A0302,A03020700,131563,28,20030327000000,http://tong.visitkorea.or.kr/cms/resource/00/1941200_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1941200_image3_1.jpg,127.2940107328,37.2115038548,6.0,20180808111443,15514,23,,양지 파인골프클럽,17164
709,경기도 용인시 처인구 양지면 남평로 36,(양지면),31,A03,A0302,A03022600,523118,28,20080320110732,http://tong.visitkorea.or.kr/cms/resource/65/692665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/692665_image3_1.jpg,127.2882079397,37.2306543138,6.0,20181221133909,15126,23,,양지월드스키,17161
710,경기도 용인시 처인구 양지면 남평로 112,(양지면),31,A03,A0302,A03021400,131554,28,20031216000000,http://tong.visitkorea.or.kr/cms/resource/33/692633_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/692633_image3_1.jpg,127.2937635650,37.2103734256,6.0,20190829153452,37768,23,,양지파인리조트 눈썰매장,17164
711,경기도 용인시 처인구 양지면 남평로 112,(양지면),31,A03,A0302,A03021200,131130,28,20031128000000,http://tong.visitkorea.or.kr/cms/resource/41/692641_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/692641_image3_1.jpg,127.2937635650,37.2103734256,6.0,20190118150015,47045,23,,양지파인리조트 스키장,17164
712,서울특별시 양천구 목동중앙로 143,"(목동,목동1차우성아파트)",1,A03,A0302,A03022700,2612119,28,20190719151133,http://tong.visitkorea.or.kr/cms/resource/16/2612116_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/16/2612116_image2_1.bmp,126.8755227853,37.5413719946,6.0,20190719151133,0,19,,양천구 둘레길(도심형),07977
713,서울특별시 양천구 중앙로17길 21,(신정동),1,A03,A0302,A03022700,2612170,28,20190719154320,http://tong.visitkorea.or.kr/cms/resource/63/2612163_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/63/2612163_image2_1.bmp,126.8555338285,37.5097919750,6.0,20190719154320,0,19,,양천구 둘레길(산림형),08106
714,서울특별시 양천구 안양천로 711,(신정동),1,A03,A0302,A03022700,2612154,28,20190719152119,http://tong.visitkorea.or.kr/cms/resource/29/2612129_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/29/2612129_image2_1.bmp,126.8724127952,37.5115920667,6.0,20190719152119,0,19,,양천구 둘레길(하천형),08018
715,경기도 양평군 옥천면 동막길 49,,31,A03,A0304,A03040300,2585388,28,20190107104540,http://tong.visitkorea.or.kr/cms/resource/73/2585373_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/73/2585373_image2_1.bmp,127.4637048621,37.5594027593,6.0,20190107104540,86,19,,양평 미래항공스포츠,12505
716,경기도 양평군 개군면,(개군면),31,A03,A0303,A03030200,1927142,28,20140620091927,,,127.5454001670,37.4653484933,6.0,20180404165308,5214,19,010-2046-8667,양평 카누체험,12566
717,경기도 양평군 양동면,,31,A03,A0302,A03022200,1071823,28,20100810094146,,,127.7689583963,37.4413359468,6.0,20181219134753,20536,19,,양평 MTB 계정금왕산코스,12535
718,경기도 양평군 청운면,,31,A03,A0302,A03022200,1071818,28,20100810093908,,,127.7223924809,37.5601963193,6.0,20181220131303,21981,19,,양평 MTB 비룡산코스,12531
719,경기도 양평군 지평면,,31,A03,A0302,A03022200,1071816,28,20100806174104,,,127.6726887208,37.4623650680,6.0,20181220131120,21160,19,,양평 MTB 삼각고래산코스,12542
720,경기도 양평군 옥천면,,31,A03,A0302,A03022200,1070759,28,20100806174104,,,127.4721822077,37.5477209365,6.0,20181219135031,21575,19,,양평 MTB 유명산코스,12505
721,경기도 양평군 서종면,,31,A03,A0302,A03022200,1070756,28,20100806174104,,,127.3951881026,37.5857873326,6.0,20181219135128,20975,19,,양평 MTB 중미산코스,12504
722,경기도 양평군 단월면,,31,A03,A0302,A03022200,1071836,28,20100810093711,,,127.6714205881,37.5167781861,6.0,20181219134408,25228,19,,양평 MTB 280랠리코스,12529
723,경기도 양평군 용문면 용문로 277,(용문면),31,A03,A0305,A03050100,1947117,28,20140911144221,,,127.5865960159,37.4797670235,6.0,20180713165321,6842,19,,양평레일바이크,12518
724,경기도 양평군 용문면 화전로266번길 10-5,(용문면),31,A03,A0302,A03022100,562326,28,20080521101017,,,127.6046836381,37.4669021796,6.0,20181219143009,27891,19,,양평칠읍산밸리 ATV체험장,12524
725,경기도 양평군 옥천면 신촌길 188,(옥천면),31,A03,A0302,A03021400,131303,28,20031216000000,http://tong.visitkorea.or.kr/cms/resource/89/690389_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/690389_image3_1.jpg,127.4569719232,37.5669323176,6.0,20190121133243,37387,19,,양평한화리조트 눈썰매장,12505
726,경상북도 포항시 남구 장기면 양포항길,(장기면),35,A03,A0303,A03030600,131082,28,20021118000000,http://tong.visitkorea.or.kr/cms/resource/91/187991_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/187991_image3_1.jpg,129.5219810062,35.8816666247,6.0,20180409171859,20636,23,054-270-2744,양포방파제,37946
727,충청남도 공주시 계룡면 양화리,(계룡면),34,A03,A0303,A03030500,131053,28,20020702000000,http://tong.visitkorea.or.kr/cms/resource/65/1875665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/1875665_image3_1.jpg,127.1673435799,36.3313139664,6.0,20180510164948,24159,1,041-855-0921,양화저수지,32619
728,강원도 횡성군 둔내면 고원로 423,(둔내면),32,A03,A0302,A03022600,514530,28,20080317165229,http://tong.visitkorea.or.kr/cms/resource/10/447210_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/447210_image2_1.jpg,128.2413696390,37.4969022384,6.0,20181220150144,13704,18,,어게인,25263
729,경기도 남양주시 진접읍 해밀예당1로 96,,31,A03,A0302,A03021400,2507486,28,20170913104151,http://tong.visitkorea.or.kr/cms/resource/69/2507469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2507469_image2_1.jpg,127.1910695690,37.7170489159,6.0,20190121102853,2819,9,,어린이비전센터 사계절썰매장,12057
730,서울특별시 광진구 광나루로 441,(능동),1,A03,A0302,A03021400,131727,28,20031216000000,http://tong.visitkorea.or.kr/cms/resource/59/688359_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/688359_image3_1.jpg,127.0792846475,37.5459390073,6.0,20190121132208,36955,6,,어린이회관 눈썰매장,04991
731,서울특별시 광진구 광나루로 441,(능동),1,A03,A0303,A03030700,131307,28,20020730000000,http://tong.visitkorea.or.kr/cms/resource/73/1903173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1903173_image3_1.jpg,127.0792846475,37.5459390073,6.0,20180528144909,17453,6,02-444-6377~8,어린이회관 수영장(실외),04991
732,강원도 양양군 현북면 부연동길 1303,(현북면),32,A03,A0302,A03020200,131471,28,20020725000000,http://tong.visitkorea.or.kr/cms/resource/28/1813428_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1813428_image3_1.jpg,128.6505982528,37.8997634189,6.0,20180109092037,16262,7,033-673-1558,어성전숲속수련장,25051
733,경기도 화성시 매송면 어사로 47,(매송면),31,A03,A0303,A03030500,131427,28,20020625000000,http://tong.visitkorea.or.kr/cms/resource/60/1861960_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1861960_image3_1.jpg,126.9145300158,37.2553780951,6.0,20180419172221,47207,31,031-291-3665,어천저수지,18287
734,전라북도 군산시 옥도면 어청도길,(옥도면),37,A03,A0303,A03030600,131246,28,20020704000000,http://tong.visitkorea.or.kr/cms/resource/90/1385490_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1385490_image3_1.jpg,125.9812778875,36.1173265420,6.0,20180607132018,19787,2,063-453-4986,어청도,54000
735,경상남도 양산시 원동면 어실로 1206,,36,A03,A0302,A03020600,2606225,28,20190612161607,http://tong.visitkorea.or.kr/cms/resource/46/2609346_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/46/2609346_image2_1.bmp,128.9839409477,35.4247357285,6.0,20190703174032,0,10,,에덴밸리 루지,50584
736,경상남도 양산시 원동면 어실로 1206,(원동면),36,A03,A0302,A03021200,324429,28,20071214104712,http://tong.visitkorea.or.kr/cms/resource/94/692694_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/692694_image3_1.jpg,128.9850518574,35.4285103249,6.0,20190118105345,33616,10,,에덴밸리스키장 (에덴밸리리조트),50584
737,경기도 가평군 청평면 경춘로 1436,(청평면),31,A03,A0305,A03050100,682380,28,20090120162356,http://tong.visitkorea.or.kr/cms/resource/00/1900100_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1900100_image3_1.jpg,127.4644429094,37.7772913519,6.0,20180911132201,25512,1,031-581-1300,에덴스포츠타운,12449
738,충청남도 금산군 진산면 살구정길 167,(진산면),34,A03,A0302,A03020700,131514,28,20040220000000,http://tong.visitkorea.or.kr/cms/resource/85/1963285_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1963285_image3_1.jpg,127.3262952669,36.1528510527,6.0,20180808142017,21620,2,,에딘버러컨트리클럽,32700
739,충청북도 진천군 백곡면 배티로 818-105,(배티동),33,A03,A0302,A03020700,131392,28,20071012000000,http://tong.visitkorea.or.kr/cms/resource/66/1596966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1596966_image3_1.jpg,127.3371144669,36.9394277006,6.0,20180808154939,42108,8,,에머슨 골프클럽,27821
740,제주특별자치도 제주시 애월읍 평화로 1693-75,(애월읍),39,A03,A0302,A03020700,989242,28,20100330134956,http://tong.visitkorea.or.kr/cms/resource/64/1950564_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1950564_image3_1.jpg,126.3526850644,33.3831627659,6.0,20191002175417,17586,4,,에버리스골프리조트,63038
741,강원도 홍천군 서면 한서로 2054,(서면),32,A03,A0302,A03022600,505932,28,20080305170522,http://tong.visitkorea.or.kr/cms/resource/03/449603_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/449603_image3_1.jpg,127.6656513676,37.6223130662,6.0,20181220153455,13635,16,,에스앤에스,25103
742,경기도 화성시 송산면 삼존로 194,(송산면),31,A03,A0304,A03040200,557269,28,20080507135616,http://tong.visitkorea.or.kr/cms/resource/35/1862635_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1862635_image3_1.jpg,126.7735492417,37.2241097762,6.0,20180716141656,22246,31,,에어로마스터,18249
743,경기도 남양주시 화도읍 먹갓로 72,(화도읍),31,A03,A0302,A03022600,524278,28,20080321162902,http://tong.visitkorea.or.kr/cms/resource/08/693208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/693208_image3_1.jpg,127.2731859394,37.6604208833,6.0,20181221132411,16602,9,,에어타임,12157
744,경상남도 양산시 덕명로 190,(매곡동),36,A03,A0302,A03020700,131643,28,20040220000000,,,129.1759227137,35.3780167666,6.0,20180305113026,19963,10,055-371-3500,에이원컨트리클럽,50540
745,대구광역시 달성군 가창면 가창로 1003,(가창면),4,A03,A0305,A03050100,636124,28,20081010164951,,,128.6255843830,35.7930264725,6.0,20180712153008,55979,3,,에코어드벤쳐,42936
746,강원도 인제군 인제읍 설악로 2254,(인제읍),32,A03,A0302,A03022400,131806,28,20040715000000,http://tong.visitkorea.or.kr/cms/resource/40/1583440_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/1583440_image3_1.jpg,128.1861127191,38.0768616889,6.0,20180821162436,33370,10,,엑스게임리조트(내린천 번지점프),24628
747,경기도 양평군 옥천면,,31,A03,A0302,A03022100,562400,28,20080521131828,http://tong.visitkorea.or.kr/cms/resource/10/1941210_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1941210_image3_1.jpg,127.5091229553,37.5595896813,6.0,20181219142740,7927,19,,엑스라이프(X-LIFE),12506
