,addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,mapx,mapy,mlevel,modifiedtime,readcount,sigungucode,tel,title,zipcode
576,경기도 시흥시 서해안로 699,(정왕동),31,A04,A0401,A04010600,2524082,38,20171221105657,http://tong.visitkorea.or.kr/cms/resource/67/2532867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2532867_image2_1.jpg,126.7370315889,37.3797577496,6.0,20190528164032,2081,14,1644-4001,신세계사이먼 시흥 프리미엄 아울렛,15010
577,경기도 여주시 명품로 360,,31,A04,A0401,A04010600,690557,38,20090210101958,http://tong.visitkorea.or.kr/cms/resource/38/2532838_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2532838_image2_1.jpg,127.6123448602,37.2459362147,6.0,20190215134436,25032,20,1644-4001,신세계사이먼 여주 프리미엄 아울렛,12646
578,경기도 파주시 탄현면 필승로 200,,31,A04,A0401,A04010600,1238580,38,20110322143803,http://tong.visitkorea.or.kr/cms/resource/21/2532821_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2532821_image2_1.jpg,126.6964910575,37.7689256453,6.0,20190405162035,23457,27,1644-4001,신세계사이먼 파주 프리미엄 아울렛,10862
579,서울특별시 양천구 월정로 161-5,(신월동),1,A04,A0401,A04010200,2611323,38,20190716145510,http://tong.visitkorea.or.kr/cms/resource/17/2611317_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2611317_image2_1.jpg,126.8360432845,37.5330778105,6.0,20190716145510,0,19,02-2604-3319,신영시장,07922
580,전라북도 군산시 동신영길 56,(신영동),37,A04,A0401,A04010200,1979613,38,20141224165038,http://tong.visitkorea.or.kr/cms/resource/20/1976620_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1976620_image3_1.jpg,126.7201732780,35.9854263081,6.0,20181030154335,2844,2,063-446-2524,신영시장,54027
581,대전광역시 서구 둔산로 70,(둔산동),3,A04,A0401,A04010400,1906856,38,20140321095048,,,127.3815794295,36.3510460490,6.0,20190312175755,7289,4,,신우면세점,35234
582,경기도 하남시 신장1로3번길 42,(신장동),31,A04,A0401,A04010200,2606178,38,20190612152215,http://tong.visitkorea.or.kr/cms/resource/16/2611516_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/16/2611516_image2_1.bmp,127.2070371363,37.5380033465,6.0,20190717140436,0,30,,신장시장,12958
583,울산광역시 남구 봉월로67번길 17,(신정동),7,A04,A0401,A04010200,132797,38,20070705000000,,,129.3035654303,35.5383733648,6.0,20190128150206,9062,2,052-275-2868,신정 평화시장,44651
584,경상남도 양산시 하북면 평산마을길 114,,36,A04,A0401,A04010700,132479,38,20040217000000,,,129.0667317450,35.4957598356,6.0,20191030162918,12385,10,055-382-6616~7,신정희도예 (신한균 사기장),50501
585,대전광역시 대덕구 석봉로37번길 47,(석봉동),3,A04,A0401,A04010100,1128720,38,20101116093606,,,127.4259283362,36.4495383425,6.0,20190201164931,21938,1,042-931-0310,"신탄진장 (3, 8일)",34318
586,인천광역시 중구 우현로49번길 11-5,(신포동),2,A04,A0401,A04010200,132381,38,20031119000000,http://tong.visitkorea.or.kr/cms/resource/01/1815001_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1815001_image3_1.jpg,126.6277834463,37.4714562812,6.0,20190118141704,35819,10,032-772-5812,신포국제시장,22322
587,경상북도 문경시 신흥시장길 19,"(흥덕동,신흥상가)",35,A04,A0401,A04010100,1960901,38,20141029162753,http://tong.visitkorea.or.kr/cms/resource/65/1959665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/1959665_image3_1.jpg,128.2040656893,36.6012684292,6.0,20190104141853,2275,7,054-553-3208,"신흥장(3, 8일)",36967
588,경상남도 진주시 문산읍 월아산로996번길 22,,36,A04,A0401,A04010700,132433,38,20040216000000,http://tong.visitkorea.or.kr/cms/resource/17/211617_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/211617_image3_1.jpg,128.1668529177,35.1598839844,6.0,20191226170922,14343,13,055-747-9841,실키안,52834
589,전라남도 진도군 임회면 석교리 245-1,,38,A04,A0401,A04010100,132089,38,20020909000000,http://tong.visitkorea.or.kr/cms/resource/87/1971687_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1971687_image3_1.jpg,126.1922116906,34.4105402219,6.0,20190214153934,12480,21,061-540-3605,"십일시장 (4, 10일)",58942
590,강원도 속초시 중앙로5번길 8,,32,A04,A0401,A04010600,132395,38,20031027000000,http://tong.visitkorea.or.kr/cms/resource/21/1948021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1948021_image3_1.jpg,128.5778400354,38.1980384637,6.0,20190313162454,13141,5,"033-636-2000, 2012",아남프라자,24853
591,서울특별시 중구 명동8길 34-1,,1,A04,A0401,A04010600,1030850,38,20100525162145,http://tong.visitkorea.or.kr/cms/resource/14/1031514_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/1031514_image3_1.jpg,126.9846594718,37.5621854186,6.0,20191226171257,11440,24,02-318-2784,아리따움 (명동중앙직영점),04536
592,서울특별시 서대문구 이화여대길 45,,1,A04,A0401,A04010600,987770,38,20100326174633,http://tong.visitkorea.or.kr/cms/resource/41/993841_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/993841_image3_1.jpg,126.9455520159,37.5589517595,6.0,20191226161616,8777,14,070-7568-0081,아리따움 (이대직영점),03766
593,서울특별시 종로구 인사동길 17-1,,1,A04,A0401,A04010800,969848,38,20100309111802,http://tong.visitkorea.or.kr/cms/resource/48/1011048_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1011048_image3_1.jpg,126.9864034683,37.5723925964,6.0,20191030153658,14688,23,02-739-5700,아리랑명품관,03162
594,경기도 성남시 분당구 동판교로177번길 25,"(삼평동,판교 호반 써밋 플레이스)",31,A04,A0401,A04010600,2040546,38,20151111111736,http://tong.visitkorea.or.kr/cms/resource/71/1988871_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1988871_image3_1.jpg,127.1135524068,37.3973096492,6.0,20181217093151,5735,12,031-8016-0101,아브뉴프랑 (판교점),13525
595,충청남도 천안시 동남구 병천면 충절로 1718,,34,A04,A0401,A04010100,132554,38,20031209000000,http://tong.visitkorea.or.kr/cms/resource/98/1164398_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1164398_image3_1.jpg,127.2964646610,36.7638888466,6.0,20190221133108,18408,12,천안시 관광안내소 041-521-2038,"아우내장 / 병천5일장 (1, 6일)",31254
596,서울특별시 중구 명동3길 6,,1,A04,A0401,A04010600,984588,38,20100324125444,http://tong.visitkorea.or.kr/cms/resource/72/1020072_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1020072_image3_1.jpg,126.9836150743,37.5638935340,6.0,20180305152302,12131,24,02-754-0110,아이닥안경 (명동점),04534
597,인천광역시 부평구 마장로 489,(청천동),2,A04,A0401,A04010600,132702,38,20070118000000,http://tong.visitkorea.or.kr/cms/resource/45/1924145_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/1924145_image3_1.jpg,126.7032140635,37.5213434814,6.0,20190313111858,15252,6,032-270-2000,아이즈빌아울렛,21302
598,부산광역시 중구 국제시장2길 33,(신창동4가),6,A04,A0401,A04010700,1013461,38,20100503143634,http://tong.visitkorea.or.kr/cms/resource/87/1015987_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/1015987_image3_1.jpg,129.0283125960,35.1024004807,6.0,20191226154755,25494,15,051-253-3670,아이하시 (수제젓가락공예),48945
599,서울특별시 중구 을지로 29,,1,A04,A0401,A04010600,2618716,38,20190916135350,http://tong.visitkorea.or.kr/cms/resource/54/2618654_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2618654_image3_1.jpg,126.9810568991,37.5665431805,6.0,20190916152809,0,24,070-8822-4728,아크앤북 (ARC N BOOK),04523
600,서울특별시 영등포구 영중로 15,,1,A04,A0401,A04010600,985351,38,20100325103906,http://tong.visitkorea.or.kr/cms/resource/51/995151_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/995151_image3_1.jpg,126.9039014342,37.5172030882,6.0,20180329175449,10639,20,02-2678-4827,아트박스 (영등포점),07305
601,서울특별시 종로구 자하문로 231,(부암동),1,A04,A0401,A04010600,2497414,38,20170622162745,http://tong.visitkorea.or.kr/cms/resource/34/2628634_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2628634_image3_1.jpg,,,6.0,20191204112948,82,23,02-394-5551~2,아트코리아[한국관광 품질인증/Korea Quality],03021
602,경상남도 하동군 악양면 악양동로 368,(악양면),36,A04,A0401,A04010100,132143,38,20020424000000,,,127.7106345933,35.1609452567,6.0,20180529104413,11283,18,055-880-2195,"악양장 (1, 6일)",52305
603,경상북도 안동시 경동로 874,,35,A04,A0401,A04010200,1730819,38,20121009153621,http://tong.visitkorea.or.kr/cms/resource/24/1979324_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1979324_image3_1.jpg,128.7514737538,36.5589251513,6.0,20190221151519,4200,11,054-821-8989,안동 용상시장,36712
604,경상북도 안동시 대안로 98-15,(옥야동),35,A04,A0401,A04010200,2588868,38,20190118165017,http://tong.visitkorea.or.kr/cms/resource/98/188898_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/188898_image3_1.jpg,128.7241537778,36.5651239294,6.0,20190118165017,82,11,,"안동 중앙신시장 (2, 7일)",36698
605,경상북도 안동시 경동로 613,,35,A04,A0401,A04010900,1980980,38,20141230145057,http://tong.visitkorea.or.kr/cms/resource/89/1979389_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/1979389_image3_1.jpg,128.7249315332,36.5635046839,6.0,20190221150558,3793,11,,안동간고등어안동특약점 / 안동특산물직판장,36699
606,경상북도 안동시 번영1길 55,(서부동),35,A04,A0401,A04010100,132282,38,20020422000000,http://tong.visitkorea.or.kr/cms/resource/19/1802319_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/1802319_image3_1.jpg,128.7278867584,36.5658461391,6.0,20190219162155,15032,11,054-858-9002,"안동장 / 안동구시장(2, 7일)",36695
607,경기도 안산시 단원구 화랑로 149,(초지동),31,A04,A0401,A04010200,1433232,38,20111110145059,http://tong.visitkorea.or.kr/cms/resource/35/1941735_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1941735_image3_1.jpg,126.8053491094,37.3251597378,6.0,20181123161448,16052,15,031-411-1040,안산 시민시장,15387
608,경기도 안성시 중앙로 448,(봉남동),31,A04,A0401,A04010700,132641,38,20050520000000,http://tong.visitkorea.or.kr/cms/resource/83/1788483_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/1788483_image3_1.jpg,127.2764597498,37.0059467210,6.0,20190128151035,18338,16,031-675-2590,안성마춤유기공방,17591
609,전라북도 무주군 안성면 칠연로 38,(안성면),37,A04,A0401,A04010100,132299,38,20021211000000,http://tong.visitkorea.or.kr/cms/resource/16/1983316_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/1983316_image3_1.jpg,127.6534766109,35.8662117046,6.0,20190221182336,9548,5,,"안성장 (5, 10일)",55535
610,경기도 안양시 만안구 안양로248번길 19-11,(안양동),31,A04,A0401,A04010200,132801,38,20070705000000,http://tong.visitkorea.or.kr/cms/resource/43/1941743_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/1941743_image3_1.jpg,126.9250584675,37.3959925383,6.0,20181123100332,24257,17,031-449-7400,안양 남부시장,13996
611,경기도 안양시 동안구 흥안대로 313,,31,A04,A0401,A04010200,1756335,38,20121122170429,,,126.9691548302,37.3826948674,6.0,20180309165937,23886,17,031-8045-2631,안양 농수산물도매시장,14104
612,경기도 안양시 만안구 냉천로 196,(안양동),31,A04,A0401,A04010200,132346,38,20030115000000,http://tong.visitkorea.or.kr/cms/resource/45/1941745_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/1941745_image3_1.jpg,126.9196255846,37.3975617032,6.0,20181123103057,20000,17,"안양중앙시장 : 031-449-6047<br>
안양중앙시장상인회 : 031-447-9963<br><br>",안양 중앙시장,14001
613,경상남도 함양군 안의면 약초시장길 25-10,,36,A04,A0401,A04010100,132154,38,20021216000000,http://tong.visitkorea.or.kr/cms/resource/64/1979264_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1979264_image3_1.jpg,127.8140493595,35.6262917640,6.0,20190219144643,10603,20,055-962-0259,"안의장 (5, 10일)",50011
614,경상북도 경산시 압량면 압량시장길 1,,35,A04,A0401,A04010100,132100,38,20021125000000,http://tong.visitkorea.or.kr/cms/resource/04/1969004_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/1969004_image3_1.jpg,128.7603488900,35.8437704473,6.0,20190207175818,13941,1,053-817-2119,"압량장 (2, 7일)",38509
615,경기도 수원시 팔달구 권광로 132,(인계동),31,A04,A0401,A04010400,1953340,38,20141001142950,http://tong.visitkorea.or.kr/cms/resource/21/1953321_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/1953321_image2_1.jpg,127.0312970881,37.2592130642,6.0,20190926103832,7394,13,,앙코르면세점,16491
616,부산광역시 사상구 사상로 201,,6,A04,A0401,A04010600,1303709,38,20110609164621,http://tong.visitkorea.or.kr/cms/resource/58/1982258_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/1982258_image3_1.jpg,128.9810039441,35.1631761374,6.0,20180212164122,11943,9,051-559-1500,애플아울렛,46969
617,울산광역시 남구 수암로 234,(야음동),7,A04,A0401,A04010200,132798,38,20070705000000,,,129.3310634290,35.5242588018,6.0,20180605132905,15458,2,052-272-8332,야음시장,44752
618,제주특별자치도 제주시 용해로 112,(용담이동),39,A04,A0401,A04010600,1864397,38,20131127142539,,,126.5046384973,33.5074903039,6.0,20180219140037,1273,4,064-725-1010,야호농수산,63115
619,경상북도 칠곡군 약목면 약목로1길 5-1,,35,A04,A0401,A04010100,132122,38,20021125000000,http://tong.visitkorea.or.kr/cms/resource/10/1969010_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1969010_image3_1.jpg,128.3659339704,36.0323640230,6.0,20190207172241,8826,22,054-974-6460,"약목장 (3, 8일)",39826
620,강원도 양구군 양구읍 관공서로 10,,32,A04,A0401,A04010900,132583,38,20040128000000,http://tong.visitkorea.or.kr/cms/resource/25/1948025_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/1948025_image3_1.jpg,127.9906184940,38.1068572559,6.0,20180308162434,12049,6,033-480-2575 / 033-480-2280,양구명품관 (강원),24523
621,강원도 양구군 양구읍 중앙길 68,(양구읍),32,A04,A0401,A04010100,132400,38,20030416000000,,,127.9895242323,38.1040964456,6.0,20180524162924,13318,6,033-481-3594,"양구장 / 양구 중앙시장 (5,10일)",24536
622,광주광역시 서구 천변좌로 238,,5,A04,A0401,A04010200,2488243,38,20170330152943,http://tong.visitkorea.or.kr/cms/resource/35/2488235_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2488235_image2_1.jpg,126.9022421427,35.1542876660,6.0,20191213100304,2388,5,062-366-0884,양동시장,61924
623,경상남도 양산시 중앙로 133,(중부동),36,A04,A0401,A04010100,132278,38,20020418000000,,,128.9660138589,35.4564540524,6.0,20180524165808,14800,10,055-385-3464,"양산 남부시장 (1, 6일)",50621
624,경기도 양평군 양서면 양수리 1060,,31,A04,A0401,A04010200,1804160,38,20130412104156,http://tong.visitkorea.or.kr/cms/resource/59/2616959_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2616959_image3_1.jpg,127.3198683662,37.5442435588,6.0,20190829171219,5090,19,031-775-3110,"양수장 / 양수리전통시장 (1, 6 일)",12578
625,강원도 양양군 양양읍 남문5길 9,,32,A04,A0401,A04010100,131998,38,20020422000000,http://tong.visitkorea.or.kr/cms/resource/18/688418_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/688418_image3_1.jpg,128.6231730870,38.0750203187,6.0,20190118165944,19125,7,033-671-2878,"양양전통시장 (4, 9일)",25030
626,서울특별시 서초구 양재대로12길 36,(양재동),1,A04,A0401,A04010200,132214,38,20031119000000,http://tong.visitkorea.or.kr/cms/resource/53/1920653_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/1920653_image3_1.jpg,127.0367131994,37.4592177546,6.0,20181017112717,19075,15,02-576-3690~1,양재 양곡도매시장,06804
627,서울특별시 서초구 매헌로 16,(양재동),1,A04,A0401,A04010600,1073924,38,20100813102438,,,127.0368075465,37.4623618353,6.0,20181121101708,21492,15,02-2155-0001,양재 하이브랜드,06771
628,경기도 양평군 양평읍 양평장터길 15,,31,A04,A0401,A04010100,131988,38,20020422000000,http://tong.visitkorea.or.kr/cms/resource/74/2364874_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2364874_image3_1.jpg,127.4925375552,37.4909140070,6.0,20190221154359,25548,19,031-770-2222,"양평장 / 양평시장 (3, 8일)",12556
629,경상북도 봉화군 춘양면 의양로2길 25-1,,35,A04,A0401,A04010100,132173,38,20020422000000,http://tong.visitkorea.or.kr/cms/resource/55/1979355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/1979355_image3_1.jpg,128.9138704602,36.9363128713,6.0,20190219163009,12617,8,054-672-3225,"억지춘양5일장 (4, 9일)",36216
630,서울특별시 성동구 왕십리로 63,,1,A04,A0401,A04010600,2436503,38,20161027113000,http://tong.visitkorea.or.kr/cms/resource/78/2565578_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2565578_image2_1.jpg,127.0435657431,37.5436108568,6.0,20181108153658,9445,16,02-725-5526,언더스탠드에비뉴,04769
631,울산광역시 울주군 언양읍 장터1길 22,,7,A04,A0401,A04010100,1437568,38,20111115175534,http://tong.visitkorea.or.kr/cms/resource/07/1918307_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1918307_image2_1.jpg,129.1256913616,35.5637449536,6.0,20180504172639,14984,5,052-262-1545,"언양장 / 언양알프스시장 (2, 7일)",44946
632,서울특별시 용산구 이태원로 159-1,,1,A04,A0401,A04010700,985071,38,20100324161057,http://tong.visitkorea.or.kr/cms/resource/69/2400969_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2400969_image2_1.jpg,126.9916707273,37.5345109813,6.0,20180305151304,7496,21,02-793-0828,에덴도자기,04351
633,서울특별시 중구 명동8나길 24-1,(충무로1가),1,A04,A0401,A04010600,1304854,38,20110610181508,http://tong.visitkorea.or.kr/cms/resource/76/2531876_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2531876_image3_1.jpg,126.9835484826,37.5614549277,6.0,20190318113957,6503,24,02-777-1704,에뛰드하우스 명동충무로점 [한국관광 품질인증/Korea Quality],04536
634,서울특별시 중구 명동8길 35-1,,1,A04,A0401,A04010600,984596,38,20100324130848,http://tong.visitkorea.or.kr/cms/resource/20/1010120_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/1010120_image3_1.jpg,126.9850038865,37.5621326524,6.0,20190806175917,9403,24,02-753-3771,에뛰드하우스 (명동1호점),04536
635,서울특별시 중구 명동6길 30,(명동2가),1,A04,A0401,A04010600,984625,38,20100324131923,http://tong.visitkorea.or.kr/cms/resource/09/1984409_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1984409_image3_1.jpg,126.9842595111,37.5620881999,6.0,20190226162729,28511,24,02-3210-5890,에이랜드 (ÅLAND) 명동본점,04536
636,인천광역시 중구 영종해안남로321번길 186,,2,A04,A0401,A04010400,2385848,38,20160531132015,http://tong.visitkorea.or.kr/cms/resource/14/2498914_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/14/2498914_image2_1.JPG,126.4557445408,37.4371933542,6.0,20190926103655,29411,10,,엔타스면세점,22382
637,서울특별시 성동구 왕십리광장로 17,,1,A04,A0401,A04010600,679686,38,20090114164832,http://tong.visitkorea.or.kr/cms/resource/85/1930185_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1930185_image2_1.jpg,127.0383990394,37.5615003522,6.0,20180213171250,34688,16,02-2200-6000,엔터식스 (왕십리역점),04750
638,서울특별시 강남구 논현로175길 88,(신사동),1,A04,A0401,A04010600,1062964,38,20100721154301,,,127.0220127227,37.5234017055,6.0,20181113145047,9690,1,02-547-9700,엘본 (ELBON),06028
639,강원도 정선군 여량면 여량6길 10,(여량면),32,A04,A0401,A04010100,132001,38,20020422000000,http://tong.visitkorea.or.kr/cms/resource/31/1948031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/1948031_image3_1.jpg,128.6326600289,37.4758010098,6.0,20181123152531,13788,11,033-562-0704,"여량장 (1, 6일)",26106
640,전라북도 익산시 여산면 서촌2길 21,,37,A04,A0401,A04010100,132295,38,20020424000000,http://tong.visitkorea.or.kr/cms/resource/32/1976632_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1976632_image3_1.jpg,127.0833694578,36.0587214304,,20190215161713,9873,9,063-836-5058,"여산장 (1, 6일)",54520
641,전라남도 여수시 돌산읍 향일암로 359,,38,A04,A0401,A04010900,1343055,38,20110727151957,,,127.7877004177,34.6049784100,6.0,20190128143311,18839,13,061-644-8722,여수 돌산갓장터마을갓김치,59778
642,전라남도 여수시 여객선터미널길 24,,38,A04,A0401,A04010200,132413,38,20021204000000,http://tong.visitkorea.or.kr/cms/resource/06/1784506_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1784506_image3_1.jpg,127.7318019237,34.7381486554,6.0,20191029113450,28742,13,,여수 종합수산시장,59735
643,전라남도 여수시 봉산남9길 30-12,,38,A04,A0401,A04010900,1343398,38,20110727161423,,,127.7282468549,34.7312160371,6.0,20180221170812,19569,13,061-643-8899,여수 특산품전시판매장,59764
644,전라남도 여수시 이순신광장로 103,,38,A04,A0401,A04010200,1976904,38,20141217135231,http://tong.visitkorea.or.kr/cms/resource/34/1972134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1972134_image3_1.jpg,127.7370569948,34.7391319697,6.0,20180212164637,5476,13,,여수중앙선어시장,59737
645,경기도 여주시 여흥로11번길 53,(하동),31,A04,A0401,A04010100,131989,38,20040225000000,http://tong.visitkorea.or.kr/cms/resource/34/750934_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/750934_image3_1.jpg,127.6308388846,37.2991804007,6.0,20190208174147,25593,20,031-887-2272,"여주장 (5, 10일)",12623
646,대전광역시 동구 역전시장길 34,(정동),3,A04,A0401,A04010200,1623651,38,20120507094642,http://tong.visitkorea.or.kr/cms/resource/81/1585581_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1585581_image3_1.jpg,127.4338531035,36.3300438245,6.0,20190201172305,6528,2,042-273-9275,역전시장,34629
647,경기도 수원시 장안구 월드컵로428번길 19,(연무동),31,A04,A0401,A04010200,132105,38,20031119000000,http://tong.visitkorea.or.kr/cms/resource/47/1163847_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1163847_image3_1.jpg,127.0259688068,37.2944866618,6.0,20190219170448,13888,13,031-248-4292,연무시장,16220
648,부산광역시 연제구 고분로 24,"(연산동,연일아파트)",6,A04,A0401,A04010200,1608657,38,20120420133755,,,129.0847609708,35.1854227814,6.0,20190201132335,7744,13,051-853-7023,연일시장,47578
649,경기도 연천군 연천읍 차현로 139,,31,A04,A0401,A04010100,131990,38,20041221000000,http://tong.visitkorea.or.kr/cms/resource/60/1956060_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/1956060_image3_1.jpg,127.0769687821,38.1040600404,6.0,20190129160124,14723,21,031-839-2641,"연천장 (2, 7일)",11013
650,전라남도 영광군 법성면,,38,A04,A0401,A04010200,229923,38,20060907000000,http://tong.visitkorea.or.kr/cms/resource/32/190232_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/190232_image3_1.jpg,126.4465440875,35.3599511942,6.0,20180227161752,20650,16,061-350-5416,영광 법성포 굴비거리,57013
651,전라남도 영광군 영광읍 천년로 1459,,38,A04,A0401,A04010100,132071,38,20021120000000,http://tong.visitkorea.or.kr/cms/resource/93/1971693_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/1971693_image3_1.jpg,126.5030745410,35.2734786020,6.0,20190214174756,11259,16,061-350-5861,"영광장 (1, 6일)",57043
652,경상북도 문경시 문경읍 새재로 579,,35,A04,A0401,A04010700,132458,38,20040217000000,http://tong.visitkorea.or.kr/cms/resource/48/1959648_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1959648_image3_1.jpg,128.0937495064,36.7353177092,6.0,20191226140225,14376,7,054-571-0907,영남요,36919
653,경상북도 영덕군 영덕읍 남석길 23-48,,35,A04,A0401,A04010100,132283,38,20021126000000,http://tong.visitkorea.or.kr/cms/resource/12/1969012_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/1969012_image3_1.jpg,129.3697012881,36.4067070414,6.0,20190201143012,10766,12,054-734-0082,"영덕장 (4, 9일)",36440
654,부산광역시 영도구 태종로113번길 39,(봉래동3가),6,A04,A0401,A04010200,1942316,38,20140819154525,,,129.0439559432,35.0927462941,6.0,20181121104437,3511,14,051-413-3111,영도봉래시장 / 봉래시장,49035
655,충청북도 영동군 영동읍 영동시장2길 10-1,(영동읍),33,A04,A0401,A04010100,132015,38,20031021000000,http://tong.visitkorea.or.kr/cms/resource/16/764916_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/764916_image3_1.jpg,127.7763962143,36.1753314991,6.0,20181123151139,1970,4,043-742-0809,"영동장 (4, 9일)",29145
656,전라남도 나주시 풍물시장2길 12-14,(이창동),38,A04,A0401,A04010100,132166,38,20020418000000,http://tong.visitkorea.or.kr/cms/resource/36/1972036_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/1972036_image3_1.jpg,126.7071745246,34.9920610317,6.0,20190214150958,10824,6,061-330-8618,"영산포풍물시장/영산장 (5, 10일)",58274
657,전라남도 영암군 영암읍 오일시장길 28,,38,A04,A0401,A04010100,132077,38,20021121000000,http://tong.visitkorea.or.kr/cms/resource/44/1972044_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1972044_image3_1.jpg,126.7007936539,34.8013074122,6.0,20181019134240,10274,17,061-470-2653,"영암장 (5, 10일)",58416
658,경상북도 영양군 영양읍 시장5길 15-1,(영양읍),35,A04,A0401,A04010100,132284,38,20020424000000,http://tong.visitkorea.or.kr/cms/resource/29/1979329_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1979329_image3_1.jpg,129.1123024452,36.6679445754,6.0,20190219161924,11353,13,054-680-6271,"영양시장 (4, 9일)",36541
659,강원도 영월군 영월읍 중앙로 30-1,(영월읍),32,A04,A0401,A04010200,132777,38,20070502000000,http://tong.visitkorea.or.kr/cms/resource/76/1937776_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/1937776_image3_1.jpg,128.4667419969,37.1833398870,6.0,20180601144643,24315,8,033-372-1933,영월 서부아침시장,26236
660,경상북도 영주시 중앙로83번길 40,(영주동),35,A04,A0401,A04010200,2616067,38,20190819165428,,,128.6232246649,36.8242840646,6.0,20190819165428,0,14,,영주 365시장,36075
661,경상북도 영주시 선비로79번길 1,(휴천동),35,A04,A0401,A04010100,132285,38,20030416000000,http://tong.visitkorea.or.kr/cms/resource/38/1979338_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1979338_image3_1.jpg,128.6232555715,36.8121548985,6.0,20190219161446,11356,14,054-635-8408,"영주장 / 신영주번개시장 (5, 10일)",36115
